id,postid,votetypeid,userid,creationdate,bountyamount,jsonfield
12783,6530,2,,2017-02-21 00:00:00,,
12784,215,2,,2017-02-21 00:00:00,,
12785,216,2,,2017-02-21 00:00:00,,
12786,739,2,,2017-02-21 00:00:00,,
12787,217,2,,2017-02-21 00:00:00,,
12789,6565,2,,2017-02-21 00:00:00,,
12790,6567,2,,2017-02-21 00:00:00,,
12791,6561,2,,2017-02-21 00:00:00,,
12792,6563,2,,2017-02-21 00:00:00,,
12793,6561,2,,2017-02-21 00:00:00,,
12794,6563,2,,2017-02-21 00:00:00,,
12795,6565,3,,2017-02-21 00:00:00,,
12796,6565,2,,2017-02-21 00:00:00,,
12797,5088,2,,2017-02-21 00:00:00,,
12798,6564,2,,2017-02-21 00:00:00,,
12799,6563,2,,2017-02-21 00:00:00,,
12800,6561,2,,2017-02-21 00:00:00,,
12801,6564,2,,2017-02-21 00:00:00,,
12802,6563,2,,2017-02-21 00:00:00,,
12805,6567,2,,2017-02-22 00:00:00,,
12806,6568,2,,2017-02-22 00:00:00,,
12808,6565,2,,2017-02-22 00:00:00,,
12810,6346,2,,2017-02-22 00:00:00,,
12811,6567,2,,2017-02-22 00:00:00,,
12812,6565,2,,2017-02-22 00:00:00,,
12813,6567,2,,2017-02-22 00:00:00,,
12814,6557,3,,2017-02-22 00:00:00,,
12815,6561,2,,2017-02-22 00:00:00,,
12816,6563,2,,2017-02-22 00:00:00,,
12817,6512,1,,2017-02-22 00:00:00,,
12818,6561,2,,2017-02-22 00:00:00,,
12820,6563,2,,2017-02-22 00:00:00,,
12821,6567,2,,2017-02-22 00:00:00,,
12822,6547,2,,2017-02-22 00:00:00,,
12824,6561,2,,2017-02-22 00:00:00,,
12825,6568,2,,2017-02-22 00:00:00,,
12826,6563,2,,2017-02-22 00:00:00,,
12828,6561,2,,2017-02-22 00:00:00,,
12829,6563,2,,2017-02-22 00:00:00,,
12830,6561,2,,2017-02-22 00:00:00,,
12831,6563,2,,2017-02-22 00:00:00,,
12832,6567,2,,2017-02-22 00:00:00,,
12833,6564,2,,2017-02-22 00:00:00,,
12834,6568,2,,2017-02-22 00:00:00,,
12835,6571,3,,2017-02-22 00:00:00,,
12836,6561,2,,2017-02-22 00:00:00,,
12837,6568,2,,2017-02-22 00:00:00,,
12838,6570,2,,2017-02-22 00:00:00,,
12839,6569,15,,2017-02-22 00:00:00,,
12840,6571,15,,2017-02-22 00:00:00,,
12841,6531,2,,2017-02-22 00:00:00,,
12842,6565,2,,2017-02-22 00:00:00,,
12843,6565,2,,2017-02-22 00:00:00,,
12844,6568,2,,2017-02-22 00:00:00,,
12845,6568,2,,2017-02-22 00:00:00,,
12846,6563,2,,2017-02-22 00:00:00,,
12847,3220,2,,2017-02-22 00:00:00,,
12849,6567,2,,2017-02-22 00:00:00,,
12850,6538,2,,2017-02-22 00:00:00,,
12851,6539,2,,2017-02-22 00:00:00,,
12853,6561,2,,2017-02-22 00:00:00,,
12854,6563,2,,2017-02-22 00:00:00,,
12855,6567,2,,2017-02-22 00:00:00,,
12856,6561,2,,2017-02-22 00:00:00,,
12857,6563,2,,2017-02-22 00:00:00,,
12858,6568,2,,2017-02-22 00:00:00,,
12859,6567,2,,2017-02-22 00:00:00,,
12860,6570,2,,2017-02-22 00:00:00,,
12861,6572,10,,2017-02-22 00:00:00,,
12862,6572,3,,2017-02-22 00:00:00,,
12863,6572,3,,2017-02-22 00:00:00,,
12864,6560,2,,2017-02-22 00:00:00,,
12865,6575,2,,2017-02-22 00:00:00,,
12866,6561,2,,2017-02-22 00:00:00,,
12867,6575,2,,2017-02-23 00:00:00,,
12871,6575,2,,2017-02-23 00:00:00,,
12872,6561,2,,2017-02-23 00:00:00,,
12873,6563,2,,2017-02-23 00:00:00,,
12874,6573,2,,2017-02-23 00:00:00,,
12875,6570,2,,2017-02-23 00:00:00,,
12877,6568,2,,2017-02-23 00:00:00,,
12878,6564,2,,2017-02-23 00:00:00,,
12879,6573,2,,2017-02-23 00:00:00,,
12880,6573,1,,2017-02-23 00:00:00,,
12881,6561,2,,2017-02-23 00:00:00,,
12882,6573,2,,2017-02-23 00:00:00,,
12884,6577,2,,2017-02-23 00:00:00,,
12885,6577,1,,2017-02-23 00:00:00,,
12886,6536,2,,2017-02-23 00:00:00,,
12887,6578,10,,2017-02-23 00:00:00,,
12888,6577,2,,2017-02-23 00:00:00,,
12889,6538,2,,2017-02-23 00:00:00,,
12890,6570,2,,2017-02-23 00:00:00,,
12891,6574,3,,2017-02-23 00:00:00,,
12892,6573,2,,2017-02-23 00:00:00,,
12893,6568,16,,2017-02-23 00:00:00,,
12894,6561,16,,2017-02-23 00:00:00,,
12895,6580,3,,2017-02-23 00:00:00,,
12896,6576,2,,2017-02-23 00:00:00,,
12897,6573,2,,2017-02-23 00:00:00,,
12898,8,2,,2017-02-23 00:00:00,,
12899,6538,2,,2017-02-23 00:00:00,,
12900,6582,2,,2017-02-23 00:00:00,,
12901,6581,2,,2017-02-24 00:00:00,,
12902,267,2,,2017-02-24 00:00:00,,
12903,6564,2,,2017-02-24 00:00:00,,
12904,6584,2,,2017-02-24 00:00:00,,
12905,6583,2,,2017-02-24 00:00:00,,
12906,6586,2,,2017-02-24 00:00:00,,
12907,6581,1,,2017-02-24 00:00:00,,
12908,6584,2,,2017-02-24 00:00:00,,
12909,6589,2,,2017-02-24 00:00:00,,
12910,6589,16,,2017-02-24 00:00:00,,
12911,6589,2,,2017-02-24 00:00:00,,
12912,6589,2,,2017-02-24 00:00:00,,
12913,6588,2,,2017-02-24 00:00:00,,
12914,6589,2,,2017-02-24 00:00:00,,
12915,6589,2,,2017-02-24 00:00:00,,
12916,6586,2,,2017-02-24 00:00:00,,
12917,6589,2,,2017-02-24 00:00:00,,
12918,6588,2,,2017-02-24 00:00:00,,
12919,6589,2,,2017-02-24 00:00:00,,
12920,6590,2,,2017-02-24 00:00:00,,
12922,6589,2,,2017-02-24 00:00:00,,
12923,4988,2,,2017-02-24 00:00:00,,
12924,6589,2,,2017-02-24 00:00:00,,
12925,6591,2,,2017-02-24 00:00:00,,
12926,6589,2,,2017-02-24 00:00:00,,
12928,6587,2,,2017-02-24 00:00:00,,
12929,6591,2,,2017-02-24 00:00:00,,
12930,6587,16,,2017-02-25 00:00:00,,
12931,6589,1,,2017-02-25 00:00:00,,
12932,6589,2,,2017-02-25 00:00:00,,
12933,6591,1,,2017-02-25 00:00:00,,
12934,269,2,,2017-02-25 00:00:00,,
12935,6594,2,,2017-02-25 00:00:00,,
12936,295,3,,2017-02-25 00:00:00,,
12937,299,2,,2017-02-25 00:00:00,,
12938,6595,2,,2017-02-25 00:00:00,,
12940,6596,2,,2017-02-25 00:00:00,,
12941,6597,3,,2017-02-25 00:00:00,,
12942,6597,3,,2017-02-25 00:00:00,,
12944,6589,2,,2017-02-25 00:00:00,,
12945,6543,2,,2017-02-25 00:00:00,,
12946,6547,2,,2017-02-25 00:00:00,,
12947,6596,2,,2017-02-26 00:00:00,,
12948,6597,15,,2017-02-26 00:00:00,,
12949,6597,3,,2017-02-26 00:00:00,,
12950,6597,10,,2017-02-26 00:00:00,,
12951,6592,15,,2017-02-26 00:00:00,,
12952,6592,10,,2017-02-26 00:00:00,,
12953,6592,3,,2017-02-26 00:00:00,,
12954,6587,2,,2017-02-26 00:00:00,,
12955,6591,2,,2017-02-26 00:00:00,,
12956,6596,2,,2017-02-26 00:00:00,,
12957,6598,2,,2017-02-26 00:00:00,,
12958,6599,2,,2017-02-26 00:00:00,,
12959,6598,1,,2017-02-26 00:00:00,,
12960,6245,3,,2017-02-26 00:00:00,,
12961,6600,3,,2017-02-26 00:00:00,,
12963,6599,2,,2017-02-26 00:00:00,,
12964,6600,10,,2017-02-26 00:00:00,,
12965,6599,2,,2017-02-26 00:00:00,,
12966,6598,2,,2017-02-26 00:00:00,,
12967,6593,2,,2017-02-26 00:00:00,,
12969,6601,3,,2017-02-26 00:00:00,,
12970,6585,3,,2017-02-26 00:00:00,,
12971,6601,2,,2017-02-26 00:00:00,,
12973,6601,2,,2017-02-26 00:00:00,,
12974,6602,2,,2017-02-27 00:00:00,,
12975,6603,2,,2017-02-27 00:00:00,,
12976,6602,2,,2017-02-27 00:00:00,,
12978,6603,2,,2017-02-27 00:00:00,,
12979,6595,1,,2017-02-27 00:00:00,,
12980,6242,2,,2017-02-27 00:00:00,,
12981,6603,1,,2017-02-27 00:00:00,,
12982,6604,2,,2017-02-27 00:00:00,,
12983,6605,2,,2017-02-27 00:00:00,,
12984,6606,2,,2017-02-27 00:00:00,,
12985,6604,2,,2017-02-27 00:00:00,,
12986,6605,2,,2017-02-27 00:00:00,,
12987,6606,2,,2017-02-27 00:00:00,,
12988,6608,2,,2017-02-27 00:00:00,,
12989,6607,3,,2017-02-27 00:00:00,,
12990,6607,15,,2017-02-27 00:00:00,,
12991,6608,2,,2017-02-27 00:00:00,,
12992,6609,2,,2017-02-27 00:00:00,,
12995,6610,2,,2017-02-28 00:00:00,,
12996,6607,2,,2017-02-28 00:00:00,,
12997,6607,2,,2017-02-28 00:00:00,,
12998,6611,2,,2017-02-28 00:00:00,,
12999,6613,2,,2017-02-28 00:00:00,,
13001,6607,2,,2017-02-28 00:00:00,,
13003,6614,2,,2017-02-28 00:00:00,,
13004,6611,2,,2017-02-28 00:00:00,,
13005,6608,2,,2017-02-28 00:00:00,,
13006,6607,2,,2017-02-28 00:00:00,,
13007,6604,2,,2017-02-28 00:00:00,,
13008,6602,2,,2017-02-28 00:00:00,,
13009,6601,2,,2017-02-28 00:00:00,,
13010,6596,2,,2017-02-28 00:00:00,,
13011,6594,2,,2017-02-28 00:00:00,,
13012,6588,2,,2017-02-28 00:00:00,,
13013,6587,2,,2017-02-28 00:00:00,,
13014,6585,3,,2017-02-28 00:00:00,,
13015,6582,2,,2017-02-28 00:00:00,,
13016,6576,2,,2017-02-28 00:00:00,,
13017,6561,2,,2017-02-28 00:00:00,,
13018,6560,2,,2017-02-28 00:00:00,,
13019,6553,2,,2017-02-28 00:00:00,,
13020,6552,2,,2017-02-28 00:00:00,,
13021,6551,2,,2017-02-28 00:00:00,,
13022,6585,10,,2017-02-28 00:00:00,,
13023,6614,2,,2017-02-28 00:00:00,,
13025,6606,2,,2017-03-01 00:00:00,,
13026,6610,2,,2017-03-01 00:00:00,,
13027,6604,2,,2017-03-01 00:00:00,,
13028,6610,1,,2017-03-01 00:00:00,,
13029,6612,2,,2017-03-01 00:00:00,,
13030,6612,1,,2017-03-01 00:00:00,,
13032,6616,3,,2017-03-01 00:00:00,,
13033,6614,2,,2017-03-01 00:00:00,,
13034,6614,1,,2017-03-01 00:00:00,,
13035,6616,15,,2017-03-01 00:00:00,,
13036,6617,2,,2017-03-01 00:00:00,,
13037,6618,2,,2017-03-01 00:00:00,,
13038,6616,3,,2017-03-01 00:00:00,,
13039,6617,3,,2017-03-01 00:00:00,,
13040,6619,2,,2017-03-01 00:00:00,,
13041,6618,2,,2017-03-01 00:00:00,,
13042,6615,2,,2017-03-01 00:00:00,,
13043,6620,2,,2017-03-01 00:00:00,,
13044,6616,10,,2017-03-01 00:00:00,,
13045,6617,10,,2017-03-01 00:00:00,,
13046,6579,15,,2017-03-01 00:00:00,,
13048,6579,10,,2017-03-01 00:00:00,,
13049,6622,2,,2017-03-01 00:00:00,,
13050,6619,1,,2017-03-01 00:00:00,,
13053,6604,2,,2017-03-01 00:00:00,,
13054,6619,2,,2017-03-01 00:00:00,,
13055,6620,2,,2017-03-01 00:00:00,,
13056,6622,2,,2017-03-01 00:00:00,,
13057,6619,2,,2017-03-01 00:00:00,,
13058,6622,2,,2017-03-01 00:00:00,,
13059,6612,2,,2017-03-01 00:00:00,,
13060,6598,2,,2017-03-01 00:00:00,,
13061,6529,2,,2017-03-01 00:00:00,,
13062,6580,3,,2017-03-01 00:00:00,,
13063,4926,2,,2017-03-01 00:00:00,,
13064,6622,2,,2017-03-01 00:00:00,,
13065,6619,2,,2017-03-01 00:00:00,,
13066,6618,2,,2017-03-01 00:00:00,,
13067,6615,2,,2017-03-01 00:00:00,,
13070,6621,2,,2017-03-01 00:00:00,,
13073,6622,1,,2017-03-02 00:00:00,,
13074,6624,2,,2017-03-02 00:00:00,,
13075,6623,2,,2017-03-02 00:00:00,,
13076,6614,2,,2017-03-02 00:00:00,,
13077,6607,2,,2017-03-02 00:00:00,,
13078,4953,2,,2017-03-02 00:00:00,,
13079,4957,2,,2017-03-02 00:00:00,,
13080,4952,2,,2017-03-02 00:00:00,,
13081,6623,2,,2017-03-02 00:00:00,,
13082,6625,16,,2017-03-02 00:00:00,,
13083,6625,2,,2017-03-02 00:00:00,,
13084,6625,3,,2017-03-02 00:00:00,,
13085,400,2,,2017-03-02 00:00:00,,
13086,6624,1,,2017-03-02 00:00:00,,
13087,6626,2,,2017-03-02 00:00:00,,
13088,6625,2,,2017-03-02 00:00:00,,
13089,6629,2,,2017-03-02 00:00:00,,
13090,6624,2,,2017-03-02 00:00:00,,
13091,6615,2,,2017-03-02 00:00:00,,
13094,6531,2,,2017-03-02 00:00:00,,
13095,6630,2,,2017-03-03 00:00:00,,
13096,725,8,-1,2017-03-03 00:00:00,200,
13099,3282,2,,2017-03-03 00:00:00,,
13100,727,2,,2017-03-03 00:00:00,,
13101,6635,3,,2017-03-03 00:00:00,,
13102,6635,2,,2017-03-03 00:00:00,,
13103,4981,2,,2017-03-03 00:00:00,,
13104,4979,2,,2017-03-03 00:00:00,,
13105,727,2,,2017-03-03 00:00:00,,
13106,6626,2,,2017-03-03 00:00:00,,
13107,2168,3,,2017-03-03 00:00:00,,
13108,77,3,,2017-03-03 00:00:00,,
13109,6598,2,,2017-03-03 00:00:00,,
13110,6596,2,,2017-03-03 00:00:00,,
13111,6610,2,,2017-03-03 00:00:00,,
13112,725,3,,2017-03-03 00:00:00,,
13113,727,2,,2017-03-03 00:00:00,,
13115,6637,2,,2017-03-04 00:00:00,,
13116,6635,2,,2017-03-04 00:00:00,,
13117,6636,2,,2017-03-04 00:00:00,,
13118,6271,2,,2017-03-04 00:00:00,,
13119,6621,2,,2017-03-04 00:00:00,,
13120,6567,2,,2017-03-04 00:00:00,,
13121,725,2,,2017-03-04 00:00:00,,
13122,6596,2,,2017-03-04 00:00:00,,
13123,6598,2,,2017-03-04 00:00:00,,
13124,6599,2,,2017-03-04 00:00:00,,
13125,6622,2,,2017-03-04 00:00:00,,
13126,6615,2,,2017-03-04 00:00:00,,
13127,6607,2,,2017-03-04 00:00:00,,
13128,6614,2,,2017-03-04 00:00:00,,
13129,6604,2,,2017-03-04 00:00:00,,
13130,6606,2,,2017-03-04 00:00:00,,
13131,6610,2,,2017-03-04 00:00:00,,
13132,6607,2,,2017-03-04 00:00:00,,
13133,6614,2,,2017-03-04 00:00:00,,
13134,6640,10,,2017-03-04 00:00:00,,
13136,725,2,,2017-03-05 00:00:00,,
13137,6638,10,,2017-03-05 00:00:00,,
13138,6639,2,,2017-03-05 00:00:00,,
13139,727,2,,2017-03-05 00:00:00,,
13140,538,2,,2017-03-05 00:00:00,,
13141,522,2,,2017-03-05 00:00:00,,
13143,6634,2,,2017-03-06 00:00:00,,
13144,6632,2,,2017-03-06 00:00:00,,
13145,6630,2,,2017-03-06 00:00:00,,
13146,6628,2,,2017-03-06 00:00:00,,
13147,6625,2,,2017-03-06 00:00:00,,
13148,6641,3,,2017-03-06 00:00:00,,
13149,6623,2,,2017-03-06 00:00:00,,
13151,4922,16,,2017-03-06 00:00:00,,
13152,6642,2,,2017-03-06 00:00:00,,
13153,6641,2,,2017-03-06 00:00:00,,
13154,5172,2,,2017-03-06 00:00:00,,
13155,4932,2,,2017-03-06 00:00:00,,
13156,4926,2,,2017-03-06 00:00:00,,
13157,4922,2,,2017-03-06 00:00:00,,
13158,879,2,,2017-03-06 00:00:00,,
13159,6533,2,,2017-03-06 00:00:00,,
13160,19,2,,2017-03-06 00:00:00,,
13161,6632,3,,2017-03-07 00:00:00,,
13162,6626,1,,2017-03-07 00:00:00,,
13163,6637,2,,2017-03-07 00:00:00,,
13164,6643,2,,2017-03-07 00:00:00,,
13165,6644,2,,2017-03-07 00:00:00,,
13166,6228,2,,2017-03-07 00:00:00,,
13167,888,2,,2017-03-07 00:00:00,,
13168,682,2,,2017-03-07 00:00:00,,
13169,5161,2,,2017-03-07 00:00:00,,
13170,5086,2,,2017-03-07 00:00:00,,
13171,6646,3,,2017-03-07 00:00:00,,
13172,6646,3,,2017-03-07 00:00:00,,
13173,6641,2,,2017-03-07 00:00:00,,
13175,6646,3,,2017-03-08 00:00:00,,
13176,6644,2,,2017-03-08 00:00:00,,
13177,6643,2,,2017-03-08 00:00:00,,
13178,6621,1,,2017-03-08 00:00:00,,
13179,6637,1,,2017-03-08 00:00:00,,
13180,6646,2,,2017-03-08 00:00:00,,
13181,6643,3,,2017-03-08 00:00:00,,
13182,6647,2,,2017-03-08 00:00:00,,
13183,5044,2,,2017-03-08 00:00:00,,
13184,6648,2,,2017-03-08 00:00:00,,
13185,6646,3,,2017-03-08 00:00:00,,
13186,6646,10,,2017-03-08 00:00:00,,
13187,6647,2,,2017-03-08 00:00:00,,
13188,6648,2,,2017-03-08 00:00:00,,
13189,6647,2,,2017-03-08 00:00:00,,
13190,6649,2,,2017-03-08 00:00:00,,
13191,6649,2,,2017-03-08 00:00:00,,
13192,6649,2,,2017-03-09 00:00:00,,
13194,6648,1,,2017-03-09 00:00:00,,
13196,6652,2,,2017-03-09 00:00:00,,
13197,6653,2,,2017-03-09 00:00:00,,
13198,6652,2,,2017-03-09 00:00:00,,
13199,6651,2,,2017-03-09 00:00:00,,
13200,6648,2,,2017-03-09 00:00:00,,
13201,6652,2,,2017-03-09 00:00:00,,
13202,6653,2,,2017-03-09 00:00:00,,
13203,6651,2,,2017-03-09 00:00:00,,
13205,6651,2,,2017-03-09 00:00:00,,
13206,6653,2,,2017-03-09 00:00:00,,
13207,6650,2,,2017-03-09 00:00:00,,
13208,6651,2,,2017-03-09 00:00:00,,
13209,6653,2,,2017-03-09 00:00:00,,
13210,6619,2,,2017-03-09 00:00:00,,
13211,6618,2,,2017-03-09 00:00:00,,
13212,6614,2,,2017-03-09 00:00:00,,
13214,6653,2,,2017-03-09 00:00:00,,
13215,4926,2,,2017-03-09 00:00:00,,
13216,6655,2,,2017-03-09 00:00:00,,
13218,6651,2,,2017-03-10 00:00:00,,
13219,6649,2,,2017-03-10 00:00:00,,
13220,6647,2,,2017-03-10 00:00:00,,
13221,6643,2,,2017-03-10 00:00:00,,
13222,6653,1,,2017-03-10 00:00:00,,
13224,4980,2,,2017-03-10 00:00:00,,
13226,6655,2,,2017-03-11 00:00:00,,
13227,6650,2,,2017-03-11 00:00:00,,
13228,6649,2,,2017-03-11 00:00:00,,
13229,6653,2,,2017-03-11 00:00:00,,
13230,6651,2,,2017-03-11 00:00:00,,
13231,725,9,,2017-03-11 00:00:00,,
13232,6653,2,,2017-03-11 00:00:00,,
13233,6326,2,,2017-03-11 00:00:00,,
13234,6321,2,,2017-03-11 00:00:00,,
13235,6314,2,,2017-03-11 00:00:00,,
13236,6313,2,,2017-03-11 00:00:00,,
13237,6306,2,,2017-03-11 00:00:00,,
13238,6297,2,,2017-03-11 00:00:00,,
13239,6288,2,,2017-03-11 00:00:00,,
13240,6283,2,,2017-03-11 00:00:00,,
13241,6266,2,,2017-03-11 00:00:00,,
13242,6265,2,,2017-03-11 00:00:00,,
13243,6262,2,,2017-03-11 00:00:00,,
13244,6261,2,,2017-03-11 00:00:00,,
13245,6245,2,,2017-03-11 00:00:00,,
13246,6239,2,,2017-03-11 00:00:00,,
13247,6235,2,,2017-03-11 00:00:00,,
13248,6232,2,,2017-03-11 00:00:00,,
13249,5200,2,,2017-03-11 00:00:00,,
13250,5198,2,,2017-03-11 00:00:00,,
13251,5194,2,,2017-03-11 00:00:00,,
13252,5182,2,,2017-03-11 00:00:00,,
13253,5181,2,,2017-03-11 00:00:00,,
13254,5179,2,,2017-03-11 00:00:00,,
13255,5178,2,,2017-03-11 00:00:00,,
13256,5176,2,,2017-03-11 00:00:00,,
13257,5171,2,,2017-03-11 00:00:00,,
13258,5168,2,,2017-03-11 00:00:00,,
13259,5164,2,,2017-03-11 00:00:00,,
13260,5162,2,,2017-03-11 00:00:00,,
13261,5161,2,,2017-03-11 00:00:00,,
13262,5158,2,,2017-03-11 00:00:00,,
13263,5154,2,,2017-03-11 00:00:00,,
13264,5084,2,,2017-03-11 00:00:00,,
13265,5073,2,,2017-03-11 00:00:00,,
13266,5072,2,,2017-03-11 00:00:00,,
13267,5066,2,,2017-03-11 00:00:00,,
13268,5042,2,,2017-03-11 00:00:00,,
13269,5038,2,,2017-03-11 00:00:00,,
13270,5034,2,,2017-03-11 00:00:00,,
13271,5026,2,,2017-03-11 00:00:00,,
13272,5022,2,,2017-03-11 00:00:00,,
13273,6656,2,,2017-03-12 00:00:00,,
13274,6656,3,,2017-03-12 00:00:00,,
13275,6582,2,,2017-03-12 00:00:00,,
13276,6660,2,,2017-03-13 00:00:00,,
13277,6657,2,,2017-03-13 00:00:00,,
13278,485,2,,2017-03-13 00:00:00,,
13279,6614,2,,2017-03-13 00:00:00,,
13282,862,2,,2017-03-13 00:00:00,,
13283,6660,2,,2017-03-13 00:00:00,,
13284,6285,2,,2017-03-13 00:00:00,,
13285,6311,2,,2017-03-13 00:00:00,,
13286,6662,2,,2017-03-13 00:00:00,,
13287,6663,2,,2017-03-13 00:00:00,,
13288,6662,2,,2017-03-13 00:00:00,,
13289,6662,2,,2017-03-13 00:00:00,,
13290,6661,2,,2017-03-14 00:00:00,,
13291,6657,2,,2017-03-14 00:00:00,,
13293,6663,2,,2017-03-14 00:00:00,,
13294,6664,2,,2017-03-14 00:00:00,,
13295,6662,2,,2017-03-14 00:00:00,,
13296,6664,2,,2017-03-14 00:00:00,,
13298,489,2,,2017-03-14 00:00:00,,
13300,6664,2,,2017-03-14 00:00:00,,
13301,6661,2,,2017-03-14 00:00:00,,
13302,6643,2,,2017-03-14 00:00:00,,
13303,6644,2,,2017-03-14 00:00:00,,
13305,6662,2,,2017-03-15 00:00:00,,
13306,6664,2,,2017-03-15 00:00:00,,
13307,6549,2,,2017-03-15 00:00:00,,
13308,6642,2,,2017-03-15 00:00:00,,
13309,6642,1,,2017-03-15 00:00:00,,
13310,6666,2,,2017-03-15 00:00:00,,
13311,6666,2,,2017-03-15 00:00:00,,
13312,6667,2,,2017-03-15 00:00:00,,
13313,6667,2,,2017-03-15 00:00:00,,
13314,6665,15,,2017-03-15 00:00:00,,
13315,6665,3,,2017-03-15 00:00:00,,
13316,6666,2,,2017-03-15 00:00:00,,
13317,6667,2,,2017-03-15 00:00:00,,
13318,6667,2,,2017-03-15 00:00:00,,
13319,6657,2,,2017-03-15 00:00:00,,
13320,6660,2,,2017-03-15 00:00:00,,
13321,6669,2,,2017-03-15 00:00:00,,
13323,6671,2,,2017-03-15 00:00:00,,
13325,6667,2,,2017-03-15 00:00:00,,
13326,6672,3,,2017-03-15 00:00:00,,
13327,6649,3,,2017-03-15 00:00:00,,
13328,6668,3,,2017-03-15 00:00:00,,
13329,6672,3,,2017-03-15 00:00:00,,
13330,6672,10,,2017-03-15 00:00:00,,
13331,6668,2,,2017-03-15 00:00:00,,
13332,6666,2,,2017-03-15 00:00:00,,
13333,6662,2,,2017-03-15 00:00:00,,
13334,6657,2,,2017-03-15 00:00:00,,
13335,6656,2,,2017-03-15 00:00:00,,
13336,6668,15,,2017-03-15 00:00:00,,
13338,6669,2,,2017-03-16 00:00:00,,
13339,6673,2,,2017-03-16 00:00:00,,
13340,6667,1,,2017-03-16 00:00:00,,
13341,6668,3,,2017-03-16 00:00:00,,
13343,6675,2,,2017-03-16 00:00:00,,
13344,6675,2,,2017-03-16 00:00:00,,
13345,6675,2,,2017-03-16 00:00:00,,
13346,6677,2,,2017-03-16 00:00:00,,
13347,6673,2,,2017-03-16 00:00:00,,
13348,6668,2,,2017-03-17 00:00:00,,
13350,6678,2,,2017-03-17 00:00:00,,
13351,6678,1,,2017-03-17 00:00:00,,
13352,6680,2,,2017-03-17 00:00:00,,
13353,6668,2,,2017-03-17 00:00:00,,
13354,6680,2,,2017-03-17 00:00:00,,
13355,6682,2,,2017-03-17 00:00:00,,
13356,6682,2,,2017-03-17 00:00:00,,
13357,6681,2,,2017-03-17 00:00:00,,
13358,6584,2,,2017-03-17 00:00:00,,
13359,6658,2,,2017-03-17 00:00:00,,
13360,6678,2,,2017-03-17 00:00:00,,
13361,6664,2,,2017-03-17 00:00:00,,
13362,6660,2,,2017-03-17 00:00:00,,
13363,4806,2,,2017-03-17 00:00:00,,
13364,6653,2,,2017-03-17 00:00:00,,
13365,6683,2,,2017-03-17 00:00:00,,
13366,6679,2,,2017-03-17 00:00:00,,
13367,6678,2,,2017-03-17 00:00:00,,
13368,6682,2,,2017-03-17 00:00:00,,
13369,6683,2,,2017-03-18 00:00:00,,
13370,6681,2,,2017-03-18 00:00:00,,
13371,6676,2,,2017-03-18 00:00:00,,
13372,6675,2,,2017-03-18 00:00:00,,
13373,6682,2,,2017-03-18 00:00:00,,
13374,6681,2,,2017-03-18 00:00:00,,
13377,6483,2,,2017-03-18 00:00:00,,
13378,6687,2,,2017-03-18 00:00:00,,
13379,6686,2,,2017-03-18 00:00:00,,
13380,6662,2,,2017-03-18 00:00:00,,
13381,6664,2,,2017-03-18 00:00:00,,
13382,6663,2,,2017-03-18 00:00:00,,
13383,6657,2,,2017-03-18 00:00:00,,
13384,6660,2,,2017-03-18 00:00:00,,
13386,6687,2,,2017-03-18 00:00:00,,
13387,6686,2,,2017-03-18 00:00:00,,
13388,6688,2,,2017-03-18 00:00:00,,
13389,6677,2,,2017-03-18 00:00:00,,
13390,6679,2,,2017-03-18 00:00:00,,
13391,6675,2,,2017-03-18 00:00:00,,
13392,6685,2,,2017-03-18 00:00:00,,
13393,6686,2,,2017-03-18 00:00:00,,
13394,6687,2,,2017-03-18 00:00:00,,
13395,6688,2,,2017-03-18 00:00:00,,
13396,6689,2,,2017-03-18 00:00:00,,
13397,6689,2,,2017-03-18 00:00:00,,
13398,6686,2,,2017-03-18 00:00:00,,
13399,6689,2,,2017-03-18 00:00:00,,
13400,6684,2,,2017-03-19 00:00:00,,
13401,6687,2,,2017-03-19 00:00:00,,
13402,6689,2,,2017-03-19 00:00:00,,
13404,6685,2,,2017-03-19 00:00:00,,
13405,6683,2,,2017-03-19 00:00:00,,
13406,6689,2,,2017-03-19 00:00:00,,
13408,6689,2,,2017-03-19 00:00:00,,
13409,6686,2,,2017-03-19 00:00:00,,
13410,6688,2,,2017-03-19 00:00:00,,
13411,6680,2,,2017-03-19 00:00:00,,
13412,6650,2,,2017-03-19 00:00:00,,
13413,6655,2,,2017-03-19 00:00:00,,
13414,6683,2,,2017-03-19 00:00:00,,
13415,6686,2,,2017-03-19 00:00:00,,
13416,6689,2,,2017-03-19 00:00:00,,
13417,6689,2,,2017-03-19 00:00:00,,
13418,666,2,,2017-03-19 00:00:00,,
13419,666,2,,2017-03-19 00:00:00,,
13420,667,2,,2017-03-19 00:00:00,,
13421,268,2,,2017-03-19 00:00:00,,
13422,270,2,,2017-03-19 00:00:00,,
13423,6685,2,,2017-03-19 00:00:00,,
13424,6684,2,,2017-03-19 00:00:00,,
13425,6686,2,,2017-03-19 00:00:00,,
13426,6684,2,,2017-03-19 00:00:00,,
13427,6685,2,,2017-03-19 00:00:00,,
13428,14,2,,2017-03-19 00:00:00,,
13429,27,2,,2017-03-19 00:00:00,,
13430,6690,2,,2017-03-19 00:00:00,,
13431,6686,2,,2017-03-19 00:00:00,,
13432,6689,2,,2017-03-19 00:00:00,,
13433,6686,2,,2017-03-19 00:00:00,,
